version,waypoint,calls
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,22
1.5.9,heap,14
1.5.9,heap,22
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,20
1.5.9,heap,32
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,44
1.5.9,heap,32
1.5.9,heap,48
1.5.9,heap,28
1.5.9,heap,46
1.5.9,heap,42
1.5.9,heap,50
1.5.9,heap,42
1.5.9,heap,64
1.5.9,heap,44
1.5.9,heap,76
1.5.9,heap,78
1.5.9,heap,60
1.5.9,heap,12
1.5.9,heap,82
1.5.9,heap,80
1.5.9,heap,82
1.5.9,heap,84
1.5.9,heap,78
1.5.9,heap,60
1.5.9,heap,112
1.5.9,heap,126
1.5.9,heap,62
1.5.9,heap,130
1.5.9,heap,44
1.5.9,heap,62
1.5.9,heap,130
1.5.9,heap,132
1.5.9,heap,150
1.5.9,heap,176
1.5.9,heap,208
1.5.9,heap,208
1.5.9,heap,210
1.5.9,heap,206
1.5.9,heap,210
1.5.9,heap,190
1.5.9,heap,206
1.5.9,heap,342
1.5.9,heap,348
1.5.9,heap,360
1.5.9,heap,338
1.5.9,heap,278
1.5.9,heap,102
1.5.9,heap,356
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,28
1.5.9,heap,36
1.5.9,heap,18
1.5.9,heap,16
1.5.9,heap,26
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,28
1.5.9,heap,368
1.5.9,heap,16
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,190
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,8
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,50
1.5.9,heap,98
1.5.9,heap,62
1.5.9,heap,38
1.5.9,heap,364
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,16
1.5.9,heap,16
1.5.9,heap,16
1.5.9,heap,14
1.5.9,heap,14
1.5.9,heap,16
1.5.9,heap,14
1.5.9,heap,14
1.5.9,heap,14
1.5.9,heap,28
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,10
1.5.9,heap,18
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,18
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,20
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,22
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,12
1.5.9,heap,14
1.5.9,heap,14
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,38
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,16
1.5.9,heap,10
1.5.9,heap,16
1.5.9,heap,21
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,32
1.5.9,heap,24
1.5.9,heap,10
1.5.9,heap,16
1.5.9,heap,10
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,20
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,22
1.5.9,heap,21
1.5.9,heap,26
1.5.9,heap,20
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,20
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,10
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,116
1.5.9,heap,122
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,32
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,18
1.5.9,heap,18
1.5.9,heap,18
1.5.9,heap,18
1.5.9,heap,16
1.5.9,heap,16
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,16
1.5.9,heap,16
1.5.9,heap,26
1.5.9,heap,14
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,348
1.5.9,heap,336
1.5.9,heap,14
1.5.9,heap,14
1.5.9,heap,8
1.5.9,heap,30
1.5.9,heap,28
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,20
1.5.9,heap,348
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,158
1.5.9,heap,14
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,30
1.5.9,heap,30
1.5.9,heap,20
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,16
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,152
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,14
1.5.9,heap,12
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,12
1.5.9,heap,10
1.5.9,heap,28
1.5.9,heap,14
1.5.9,heap,14
1.5.9,heap,22
1.5.9,heap,52
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,12
1.5.9,heap,28
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,16
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,10
1.5.9,heap,16
1.5.9,heap,16
1.5.9,heap,16
1.5.9,heap,26
1.5.9,heap,24
1.5.9,heap,20
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,36
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,444
1.5.9,heap,448
1.5.9,heap,452
1.5.9,heap,454
1.5.9,heap,456
1.5.9,heap,32
1.5.9,heap,458
1.5.9,heap,384
1.5.9,heap,460
1.5.9,heap,480
1.5.9,heap,502
1.5.9,heap,504
1.5.9,heap,548
1.5.9,heap,560
1.5.9,heap,518
1.5.9,heap,558
1.5.9,heap,568
1.5.9,heap,564
1.5.9,heap,580
1.5.9,heap,580
1.5.9,heap,586
1.5.9,heap,588
1.5.9,heap,620
1.5.9,heap,828
1.5.9,heap,32
1.5.9,heap,12
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,26
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,16
1.5.9,heap,24
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,584
1.5.9,heap,22
1.5.9,heap,22
1.5.9,heap,26
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,12
1.5.9,heap,14
1.5.9,heap,12
1.5.9,heap,12
1.5.9,heap,592
1.5.9,heap,580
1.5.9,heap,204
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,30
1.5.9,heap,30
1.5.9,heap,14
1.5.9,heap,10
1.5.9,heap,8
1.5.9,heap,24
1.5.9,heap,42
1.5.9,heap,42
1.5.9,heap,42
1.5.9,heap,42
1.5.9,heap,42
1.5.9,heap,32
1.5.9,heap,12
1.5.9,heap,10
1.5.9,heap,14
1.5.9,heap,964
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,968
1.5.9,heap,970
1.5.9,heap,972
1.5.9,heap,976
1.5.9,heap,972
1.5.9,heap,980
1.5.9,heap,980
1.5.9,heap,980
1.5.9,heap,962
1.5.9,heap,8
1.5.9,heap,19
1.5.9,heap,26
1.5.9,heap,22
1.5.9,heap,8
1.5.9,heap,26
1.5.9,heap,32
1.5.9,heap,28
1.5.9,heap,14
1.5.9,heap,16
1.5.9,heap,18
1.5.9,heap,1062
1.5.9,heap,1058
1.5.9,heap,34
1.5.9,heap,16
1.5.9,heap,8
1.5.9,heap,14
1.5.9,heap,1068
1.5.9,heap,63
1.5.9,heap,916
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,36
1.5.9,heap,14
1.5.9,heap,14
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,10
1.5.9,heap,196
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,188
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,24
1.5.9,heap,24
1.5.9,heap,10
1.5.9,heap,26
1.5.9,heap,26
1.5.9,heap,1124
1.5.9,heap,1120
1.5.9,heap,14
1.5.9,heap,16
1.5.9,heap,22
1.5.9,heap,21
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,14
1.5.9,heap,1678
1.5.9,heap,1680
1.5.9,heap,1678
1.5.9,heap,1682
1.5.9,heap,1684
1.5.9,heap,1680
1.5.9,heap,30
1.5.9,heap,22
1.5.9,heap,26
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,21
1.5.9,heap,570
1.5.9,heap,24
1.5.9,heap,306
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,8
1.5.9,heap,2038
1.5.9,heap,2040
1.5.9,heap,2040
1.5.9,heap,2042
1.5.9,heap,2044
1.5.9,heap,2038
1.5.9,heap,2036
1.5.9,heap,2046
1.5.9,heap,2048
1.5.9,heap,2050
1.5.9,heap,2052
1.5.9,heap,2122
1.5.9,heap,2068
1.5.9,heap,2124
1.5.9,heap,2098
1.5.9,heap,2126
1.5.9,heap,2128
1.5.9,heap,2116
1.5.9,heap,2140
1.5.9,heap,2142
1.5.9,heap,2144
1.5.9,heap,2146
1.5.9,heap,2148
1.5.9,heap,2150
1.5.9,heap,2150
1.5.9,heap,2144
1.5.9,heap,2152
1.5.9,heap,2154
1.5.9,heap,2156
1.5.9,heap,2158
1.5.9,heap,2152
1.5.9,heap,2152
1.5.9,heap,2160
1.5.9,heap,2162
1.5.9,heap,2164
1.5.9,heap,2164
1.5.9,heap,2166
1.5.9,heap,3940
1.5.9,heap,3942
1.5.9,heap,2184
1.5.9,heap,3944
1.5.9,heap,2576
1.5.9,heap,3946
1.5.9,heap,3948
1.5.9,heap,3950
1.5.9,heap,3952
1.5.9,heap,3954
1.5.9,heap,3956
1.5.9,heap,3958
1.5.9,heap,3960
1.5.9,heap,3962
1.5.9,heap,5646
1.5.9,heap,5648
1.5.9,heap,5646
1.5.9,heap,5650
1.5.9,heap,4068
1.5.9,heap,4352
1.5.9,heap,5652
1.5.9,heap,5640
1.5.9,heap,5646
1.5.9,heap,5646
1.5.9,heap,5654
1.5.9,heap,5656
1.5.9,heap,5658
1.5.9,heap,5660
1.5.9,heap,5662
1.5.9,heap,5664
1.5.9,heap,5666
1.5.9,heap,5668
1.5.9,heap,5670
1.5.9,heap,5672
1.5.9,heap,5674
1.5.9,heap,5676
1.5.9,heap,5678
1.5.9,heap,5680
1.5.9,heap,5682
1.5.9,heap,5672
1.5.9,heap,5684
1.5.9,heap,5686
1.5.9,heap,5688
1.5.9,heap,5690
1.5.9,heap,5692
1.5.9,heap,5694
1.5.9,heap,4560
1.5.9,heap,5696
1.5.9,heap,5698
1.5.9,heap,5700
1.5.9,heap,5702
1.5.9,heap,5704
1.5.9,heap,5706
1.5.9,heap,5708
1.5.9,heap,5710
1.5.9,heap,5712
1.5.9,heap,5714
1.5.9,heap,5716
1.5.9,heap,5718
1.5.9,heap,5720
1.5.9,heap,5722
1.5.9,heap,5724
1.5.9,heap,5726
1.5.9,heap,5716
1.5.9,heap,5728
1.5.9,heap,5730
1.5.9,heap,5732
1.5.9,heap,5734
1.5.9,heap,4686
1.5.9,heap,5736
1.5.9,heap,5738
1.5.9,heap,5740
1.5.9,heap,5742
1.5.9,heap,5744
1.5.9,heap,5746
1.5.9,heap,5748
1.5.9,heap,5750
1.5.9,heap,5752
1.5.9,heap,5754
1.5.9,heap,5756
1.5.9,heap,5758
1.5.9,heap,5760
1.5.9,heap,5762
1.5.9,heap,5764
1.5.9,heap,5766
1.5.9,heap,5768
1.5.9,heap,5770
1.5.9,heap2,28
1.5.9,heap2,42
1.5.9,heap2,28
1.5.9,heap2,36
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,14
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,18
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,8
1.5.9,heap2,20
1.5.9,heap2,8
1.5.9,heap2,20
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,20
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,14
1.5.9,heap2,8
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,12
1.5.9,heap2,10
1.5.9,heap2,46
1.5.9,heap2,42
1.5.9,heap2,12
1.5.9,heap2,12
1.5.9,heap2,14
1.5.9,heap2,12
1.5.9,heap2,48
1.5.9,heap2,42
1.5.9,heap2,12
1.5.9,heap2,12
1.5.9,heap2,18
1.5.9,heap2,20
1.5.9,heap2,18
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,38
1.5.9,heap2,18
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,42
1.5.9,heap2,20
1.5.9,heap2,22
1.5.9,heap2,28
1.5.9,heap2,28
1.5.9,heap2,42
1.5.9,heap2,42
1.5.9,heap2,30
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,42
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,40
1.5.9,heap2,8
1.5.9,heap2,20
1.5.9,heap2,8
1.5.9,heap2,42
1.5.9,heap2,42
1.5.9,heap2,8
1.5.9,heap2,42
1.5.9,heap2,20
1.5.9,heap2,8
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,10
1.5.9,heap2,40
1.5.9,heap2,18
1.5.9,heap2,20
1.5.9,heap2,28
1.5.9,heap2,28
1.5.9,heap2,40
1.5.9,heap2,18
1.5.9,heap2,20
1.5.9,heap2,36
1.5.9,heap2,42
1.5.9,heap2,42
1.5.9,heap2,20
1.5.9,heap2,28
1.5.9,heap2,18
1.5.9,heap2,42
1.5.9,heap2,10
1.5.9,heap2,20
1.5.9,heap2,10
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,12
1.5.9,heap2,10
1.5.9,heap2,8
1.5.9,heap2,10
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,10
1.5.9,heap2,18
1.5.9,heap2,8
1.5.9,heap2,16
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,18
1.5.9,heap2,10
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,42
1.5.9,heap2,42
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,42
1.5.9,heap2,40
1.5.9,heap2,46
1.5.9,heap2,42
1.5.9,heap2,42
1.5.9,heap2,48
1.5.9,heap2,42
1.5.9,heap2,42
1.5.9,heap2,48
1.5.9,heap2,42
1.5.9,heap2,44
1.5.9,heap2,50
1.5.9,heap2,34
1.5.9,heap2,34
1.5.9,heap2,34
1.5.9,heap2,32
1.5.9,heap2,34
1.5.9,heap2,38
1.5.9,heap2,34
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,38
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,44
1.5.9,heap2,40
1.5.9,heap2,46
1.5.9,heap2,12
1.5.9,heap2,10
1.5.9,heap2,12
1.5.9,heap2,12
1.5.9,heap2,12
1.5.9,heap2,12
1.5.9,heap2,12
1.5.9,heap2,14
1.5.9,heap2,14
1.5.9,heap2,14
1.5.9,heap2,14
1.5.9,heap2,12
1.5.9,heap2,14
1.5.9,heap2,16
1.5.9,heap2,14
1.5.9,heap2,14
1.5.9,heap2,14
1.5.9,heap2,22
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,8
1.5.9,heap2,42
1.5.9,heap2,30
1.5.9,heap2,40
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,40
1.5.9,heap2,16
1.5.9,heap2,54
1.5.9,heap2,44
1.5.9,heap2,24
1.5.9,heap2,52
1.5.9,heap2,48
1.5.9,heap2,22
1.5.9,heap2,44
1.5.9,heap2,24
1.5.9,heap2,8
1.5.9,heap2,28
1.5.9,heap2,42
1.5.9,heap2,56
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,16
1.5.9,heap2,22
1.5.9,heap2,32
1.5.9,heap2,54
1.5.9,heap2,58
1.5.9,heap2,58
1.5.9,heap2,58
1.5.9,heap2,58
1.5.9,heap2,56
1.5.9,heap2,60
1.5.9,heap2,50
1.5.9,heap2,58
1.5.9,heap2,12
1.5.9,heap2,40
1.5.9,heap2,32
1.5.9,heap2,32
1.5.9,heap2,58
1.5.9,heap2,34
1.5.9,heap2,38
1.5.9,heap2,58
1.5.9,heap2,60
1.5.9,heap2,54
1.5.9,heap2,62
1.5.9,heap2,60
1.5.9,heap2,48
1.5.9,heap2,56
1.5.9,heap2,54
1.5.9,heap2,54
1.5.9,heap2,62
1.5.9,heap2,62
1.5.9,heap2,62
1.5.9,heap2,64
1.5.9,heap2,62
1.5.9,heap2,56
1.5.9,heap2,58
1.5.9,heap2,56
1.5.9,heap2,64
1.5.9,heap2,64
1.5.9,heap2,64
1.5.9,heap2,66
1.5.9,heap2,58
1.5.9,heap2,66
1.5.9,heap2,64
1.5.9,heap2,66
1.5.9,heap2,70
1.5.9,heap2,68
1.5.9,heap2,56
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,8
1.5.9,heap2,10
1.5.9,heap2,38
1.5.9,heap2,8
1.5.9,heap2,40
1.5.9,heap2,14
1.5.9,heap2,14
1.5.9,heap2,40
1.5.9,heap2,20
1.5.9,heap2,16
1.5.9,heap2,42
1.5.9,heap2,42
1.5.9,heap2,12
1.5.9,heap2,12
1.5.9,heap2,14
1.5.9,heap2,14
1.5.9,heap2,8
1.5.9,heap2,54
1.5.9,heap2,10
1.5.9,heap2,34
1.5.9,heap2,34
1.5.9,heap2,32
1.5.9,heap2,24
1.5.9,heap2,32
1.5.9,heap2,14
1.5.9,heap2,16
1.5.9,heap2,16
1.5.9,heap2,14
1.5.9,heap2,12
1.5.9,heap2,14
1.5.9,heap2,8
1.5.9,heap2,20
1.5.9,heap2,16
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,38
1.5.9,heap2,40
1.5.9,heap2,34
1.5.9,heap2,38
1.5.9,heap2,42
1.5.9,heap2,20
1.5.9,heap2,26
1.5.9,heap2,50
1.5.9,heap2,32
1.5.9,heap2,56
1.5.9,heap2,38
1.5.9,heap2,38
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,38
1.5.9,heap2,20
1.5.9,heap2,20
1.5.9,heap2,8
1.5.9,heap2,14
1.5.9,heap2,10
1.5.9,heap2,14
1.5.9,heap2,34
1.5.9,heap2,42
1.5.9,heap2,34
1.5.9,heap2,40
1.5.9,heap2,34
1.5.9,heap2,10
1.5.9,heap2,16
1.5.9,heap2,16
1.5.9,heap2,10
1.5.9,heap2,44
1.5.9,heap2,14
1.5.9,heap2,14
1.5.9,heap2,8
1.5.9,heap2,40
1.5.9,heap2,34
1.5.9,heap2,36
1.5.9,heap2,34
1.5.9,heap2,36
1.5.9,heap2,16
1.5.9,heap2,16
1.5.9,heap2,16
1.5.9,heap2,16
1.5.9,heap2,16
1.5.9,heap2,20
1.5.9,heap2,14
1.5.9,heap2,16
1.5.9,heap2,15
1.5.9,heap2,14
1.5.9,heap2,20
1.5.9,heap2,24
1.5.9,heap2,16
1.5.9,heap2,12
1.5.9,heap2,36
1.5.9,heap2,36
1.5.9,heap2,15
1.5.9,heap2,30
1.5.9,heap2,12
1.5.9,heap2,50
1.5.9,heap2,12
1.5.9,heap2,15
1.5.9,heap2,12
1.5.9,heap2,10
1.5.9,heap2,8
1.5.9,heap2,40
1.5.9,heap2,20
1.5.9,heap2,28
1.5.9,heap2,28
1.5.9,heap2,28
1.5.9,heap2,26
1.5.9,heap2,8
1.5.9,heap2,28
1.5.9,heap2,28
1.5.9,heap2,8
1.5.9,heap2,12
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,40
1.5.9,heap2,38
1.5.9,heap2,8
1.5.9,heap2,26
1.5.9,heap2,30
1.5.9,heap2,34
